unit_nr,time_cycle,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,RUL,condition
76,242,35.0009,0.8406,100.0,-0.8794624677616412,-0.6201486374896756,-0.26718136258973324,-0.39772781976604143,-0.7068160597572362,-0.7119496855345911,-0.7276025010739345,0.3012963979561665,-0.3925209332574582,-0.513513513513514,0.013029315960912946,-0.7285478757133799,0.986165844517318,0.015947065263958393,-0.21624194493263005,-1.0,-0.29166666666666696,0.3023255813953494,1.0,-0.6790123456790124,-0.6732462627135999,2,1
76,243,35.0006,0.8413,100.0,-0.8794624677616412,-0.6150105514267352,-0.2968711905729382,-0.39368410918018526,-0.7068160597572362,-0.7119496855345911,-0.7264092406090402,0.3012119420632562,-0.3960978782212834,-0.513513513513514,0.03745928338762283,-0.7320481927710843,0.9863863091465266,0.03703527395629891,-0.22319859402460462,-1.0,-0.29166666666666696,0.3023255813953494,1.0,-0.6872427983539094,-0.6847482309040025,1,1
77,19,35.0008,0.8401,100.0,-0.8794624677616412,-0.6361134048995307,-0.32222673709874083,-0.5252491214557349,-0.7068160597572362,-0.7119496855345911,-0.7230681113073363,0.30146530974198704,-0.4189740671490121,-0.513513513513514,-0.09934853420195378,-0.7276854787571337,0.9860004960454152,0.042033607845006316,-0.2946690099589926,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.686556927297668,-0.6781496734851761,166,1
77,25,34.9986,0.84,100.0,-0.8794624677616412,-0.6333608587943846,-0.34595692807801637,-0.5091224185240453,-0.7068160597572362,-0.7119496855345911,-0.7267433535392106,0.30091634643807375,-0.4140801560848715,-0.513513513513514,-0.08631921824104083,-0.7260114140773621,0.9858902637308127,0.031560908268673415,-0.2996485061511427,-1.0,-0.375,0.3023255813953494,1.0,-0.681755829903978,-0.6659878495528909,160,1
77,37,35.0026,0.84,100.0,-0.8794624677616412,-0.6278557665840907,-0.34568603548692955,-0.5118182255812824,-0.7068160597572362,-0.7119496855345911,-0.7249773280511672,0.3009585743845271,-0.40658483050158445,-0.513513513513514,-0.07003257328990209,-0.72712745719721,0.9860004960454152,0.0344647022421114,-0.3078500292911537,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6796982167352538,-0.6618125554620128,148,1
77,47,34.999,0.8413,100.0,-0.8794624677616412,-0.6416184971098264,-0.3864282811865092,-0.505174986761662,-0.7068160597572362,-0.7119496855345911,-0.726456971027636,0.30083189054516346,-0.4192016909194365,-0.513513513513514,-0.07817589576547146,-0.7267723525681675,0.9858902637308127,0.020659780073309264,-0.28654071470415854,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6707818930041153,-0.6781269198389043,138,1
77,54,35.0069,0.8414,100.0,-0.8794624677616412,-0.6346453803101184,-0.3605851279967496,-0.5252972608674709,-0.7068160597572362,-0.7119496855345911,-0.7236408763304856,0.30108525822389254,-0.42115275180879586,-0.513513513513514,-0.07491856677524389,-0.7264679771718453,0.9861107283600177,0.03708287713619285,-0.2867603983596956,-1.0,-0.375,0.3023255813953494,1.0,-0.6790123456790124,-0.6739288721017543,131,1
77,57,35.0059,0.8406,100.0,-0.8794624677616412,-0.635929901825854,-0.30559393200595864,-0.5217830838107158,-0.7068160597572362,-0.7119496855345911,-0.7207770512147392,0.3009585743845271,-0.422746118201772,-0.513513513513514,-0.09771986970683955,-0.7256563094483197,0.9858902637308127,-0.003617841671825772,-0.2933509080257757,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6769547325102881,-0.6638376299802046,128,1
77,58,35.0005,0.841,100.0,-0.8794624677616412,-0.6392329571520303,-0.34113503995665795,-0.4611274250228661,-0.7068160597572362,-0.7119496855345911,-0.7266478927020191,0.3012541700097131,-0.4161938053816776,-0.513513513513514,-0.042345276872963744,-0.7254533925174381,0.9860556122027155,-0.0030942066930066403,-0.28243995313415304,-1.0,-0.375,0.3023255813953494,1.0,-0.6893004115226337,-0.656749869166534,127,1
77,75,35.0019,0.84,100.0,-0.8794624677616412,-0.6333608587943846,-0.3843153189760269,-0.4964617532373756,-0.7068160597572362,-0.7119496855345911,-0.7243568326094221,0.3008741184916168,-0.4200308917974134,-0.513513513513514,-0.02768729641693657,-0.7265187064045656,0.9857800314162102,-0.0009996667777372181,-0.2745313415348569,-1.0,-0.375,0.3023255813953494,1.0,-0.6961591220850482,-0.6858631595713215,110,1
77,89,34.9995,0.84,100.0,-0.8794624677616412,-0.6322598403523241,-0.30765271569822605,-0.4806238867761028,-0.7068160597572362,-0.7119496855345911,-0.7223521550283998,0.3011697141168028,-0.4137874969514659,-0.513513513513514,-0.08631921824104083,-0.7279391249207355,0.9860004960454152,0.021564240491265707,-0.3141476274165207,-1.0,-0.3958333333333339,0.3023255813953494,1.0,-0.6721536351165981,-0.671869667114155,96,1
77,100,34.9992,0.84,100.0,-0.8794624677616412,-0.629690797320853,-0.3355546525802522,-0.49328455206277333,-0.7068160597572362,-0.7119496855345911,-0.7279366140041049,0.3010430302774374,-0.4231200715388983,-0.513513513513514,-0.050488599348533114,-0.7276854787571337,0.9861107283600177,0.014804588946539354,-0.2776069127123604,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6769547325102881,-0.6743043072652392,85,1
77,115,35.0051,0.84,100.0,-0.8794624677616412,-0.6240022020368841,-0.3600433428145742,-0.461849516198912,-0.7068160597572362,-0.7119496855345911,-0.722924920051549,0.3014230817955319,-0.4146329566701894,-0.513513513513514,-0.05374592833876157,-0.7285986049461002,0.9863311929892244,-0.003284619412575296,-0.278485647334505,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6762688614540467,-0.6672165464515688,70,1
77,120,35.0011,0.8416,100.0,-0.8794624677616412,-0.6206991467107059,-0.340918325883786,-0.47311413854522666,-0.7068160597572362,-0.7119496855345911,-0.7252637105627416,0.30108525822389254,-0.4082757499390297,-0.513513513513514,-0.07654723127035812,-0.7284971464806596,0.985945379888113,0.02503927262340966,-0.30404217926186305,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6838134430727024,-0.6730869871896971,65,1
77,126,35.0045,0.8404,100.0,-0.8794624677616412,-0.6249197174052643,-0.3229852363537855,-0.4529437250276791,-0.7068160597572362,-0.7119496855345911,-0.7269342752135938,0.30100080233098403,-0.40647101861637225,-0.513513513513514,-0.07654723127035812,-0.7267723525681675,0.9861107283600177,0.020945399152658695,-0.27094317516110067,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6790123456790124,-0.6644519784295434,59,1
77,144,35.0073,0.8403,100.0,-0.8794624677616412,-0.6240022020368841,-0.3202763104429094,-0.4425456120926201,-0.7068160597572362,-0.7119496855345911,-0.7249773280511672,0.3012119420632562,-0.4037232745305275,-0.513513513513514,-0.042345276872963744,-0.7265694356372859,0.9861107283600177,0.03122768600942294,-0.2462653778558872,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6886145404663923,-0.6784227172404379,41,1
77,146,35.0071,0.842,100.0,-0.8794624677616412,-0.6280392696577657,-0.31810916971420866,-0.4497665238530786,-0.7068160597572362,-0.7119496855345911,-0.7284139181900627,0.30100080233098403,-0.3985204454922364,-0.513513513513514,-0.030944625407165915,-0.7274825618262524,0.9857800314162102,0.0049983338887003015,-0.2523432923257172,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6728395061728395,-0.6668979954037636,39,1
77,165,35.007,0.8419,100.0,-0.8794624677616412,-0.622350674373795,-0.28392252471894874,-0.4163096326962883,-0.7068160597572362,-0.7119496855345911,-0.7268388143764022,0.3013386259026234,-0.3996097878221292,-0.513513513513514,-0.011400651465797829,-0.7292580849714648,0.9864965414611291,-0.006045603846338565,-0.2387961335676625,-1.0,-0.3125,0.3023255813953494,1.0,-0.7002743484224966,-0.6862158410885346,20,1
77,168,34.9989,0.84,100.0,-0.8794624677616412,-0.6208826497843809,-0.33923879181904315,-0.4008087421171709,-0.7068160597572362,-0.7119496855345911,-0.7259319364230825,0.3012963979561665,-0.39869929274042804,-0.513513513513514,-0.009771986970682711,-0.7284464172479391,0.9857249152589063,0.030608844670823032,-0.2416520210896307,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6899862825788753,-0.6779562674918657,17,1
77,174,35.0067,0.84,100.0,-0.8794624677616412,-0.621433159005413,-0.2873357713666529,-0.4422086362104647,-0.7068160597572362,-0.7119496855345911,-0.7287480311202331,0.3013386259026234,-0.39847166897000186,-0.513513513513514,0.006514657980456029,-0.7288015218769816,0.9864965414611291,0.04112914742704277,-0.22092852958406617,-1.0,-0.3125,0.3023255813953494,1.0,-0.6968449931412896,-0.690220482832374,11,1
77,180,35.0061,0.84,100.0,-0.8794624677616412,-0.6091384530690878,-0.283055668427469,-0.39233620565156624,-0.7068160597572362,-0.7119496855345911,-0.7253114409813376,0.3012963979561665,-0.40661734818307416,-0.513513513513514,0.014657980456027175,-0.7284464172479391,0.9862760768319205,0.03013281287189784,-0.21675454012888018,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6906721536351167,-0.6742929304421034,5,1
77,181,35.0063,0.84,100.0,-0.8794624677616412,-0.6210661528580594,-0.2979547609372881,-0.4354691185673705,-0.7068160597572362,-0.7119496855345911,-0.731468664980192,0.3012963979561665,-0.39944719941468065,-0.513513513513514,0.022801302931596545,-0.7296131896005074,0.9866067737757334,-0.008187746941494822,-0.24428822495606362,-1.0,-0.29166666666666696,0.3023255813953494,1.0,-0.6844993141289438,-0.6733259004755513,4,1
77,184,35.0037,0.8407,100.0,-0.8794624677616412,-0.6113404899532053,-0.31903020452390596,-0.4037933856448275,-0.7068160597572362,-0.7119496855345911,-0.7299412915851273,0.30108525822389254,-0.3995284936184067,-0.513513513513514,0.04723127035830643,-0.7279391249207355,0.986165844517318,0.0037130480316065473,-0.19346807264206234,-1.0,-0.29166666666666696,0.3023255813953494,1.0,-0.6838134430727024,-0.68283692461717,1,1
78,3,35.0007,0.8415,100.0,-0.8794624677616412,-0.628589778878796,-0.3498036028714617,-0.48909642324170743,-0.7068160597572362,-0.7119496855345911,-0.7234976850746982,0.3011697141168028,-0.40100804812616886,-0.513513513513514,-0.06677524429967363,-0.7249461001902346,0.9858902637308127,0.033131813205123706,-0.27460456942003475,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6728395061728395,-0.6718241598216116,158,1
78,19,35.003,0.8413,100.0,-0.8794624677616412,-0.62253417744747,-0.33040769334958675,-0.4594425456120925,-0.7068160597572362,-0.7119496855345911,-0.7249773280511672,0.30108525822389254,-0.4133485082513637,-0.513513513513514,-0.09609120521172532,-0.7258084971464808,0.9862209606746202,0.01661350978245224,-0.2715289982425304,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6769547325102881,-0.6696398097795172,142,1
78,27,35.0058,0.8413,100.0,-0.8794624677616412,-0.629690797320853,-0.4152512528782335,-0.4799980744235306,-0.7068160597572362,-0.7119496855345911,-0.7246909455395926,0.3012119420632562,-0.4038208275749948,-0.513513513513514,-0.07003257328990209,-0.7244895370957514,0.9857800314162102,0.012614842671489157,-0.25146455770357257,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6872427983539094,-0.671869667114155,134,1
78,28,35.0026,0.84,100.0,-0.8794624677616412,-0.6306083126892368,-0.3428145740214008,-0.46791508207769716,-0.7068160597572362,-0.7119496855345911,-0.7273638489809557,0.3012963979561665,-0.4116088122916821,-0.513513513513514,-0.07654723127035812,-0.7289537095751426,0.986165844517318,0.023182748607609938,-0.2813415348564732,-1.0,-0.375,0.3023255813953494,1.0,-0.6790123456790124,-0.6828938087328494,133,1
78,34,35.0013,0.8401,100.0,-0.8794624677616412,-0.6381319387099715,-0.3856156034132461,-0.5126365955808012,-0.7068160597572362,-0.7119496855345911,-0.7251205193069545,0.3012963979561665,-0.4094463864726432,-0.513513513513514,-0.0651465798045594,-0.7260621433100825,0.986165844517318,0.03389346408339833,-0.29327768014059696,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6858710562414266,-0.6579785660652121,127,1
78,35,34.9984,0.8409,100.0,-0.8794624677616412,-0.6306083126892368,-0.36161451984288284,-0.5136956626390026,-0.7068160597572362,-0.7119496855345911,-0.722304424609804,0.30138085384907676,-0.41061702300626024,-0.513513513513514,-0.05374592833876157,-0.7248953709575143,0.9864965414611291,0.048222021231019596,-0.28009666080843587,-1.0,-0.3125,0.3023255813953494,1.0,-0.6700960219478739,-0.6768413388245466,126,1
78,54,35.0009,0.8401,100.0,-0.8794624677616412,-0.6273052573630586,-0.31675470675877015,-0.513358686756848,-0.7068160597572362,-0.7119496855345911,-0.7250727888883587,0.30138085384907676,-0.40391838061946217,-0.513513513513514,-0.06840390879478697,-0.7282942295497781,0.9863311929892244,0.027324225258247736,-0.26142355008787277,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6858710562414266,-0.6684679969965187,107,1
78,60,35.0012,0.8401,100.0,-0.8794624677616412,-0.6254702266262946,-0.34124339699309214,-0.4925624608867274,-0.7068160597572362,-0.7119496855345911,-0.7222566941912081,0.3011274861703477,-0.40744654906105104,-0.513513513513514,-0.07003257328990209,-0.7256563094483197,0.986441425303827,0.05150664064359489,-0.2678676039835972,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6762688614540467,-0.6610048010193635,101,1
78,65,35.0006,0.84,100.0,-0.8794624677616412,-0.6276722635104122,-0.3402681836651764,-0.48630433736099654,-0.7068160597572362,-0.7119496855345911,-0.7272206577251684,0.3012119420632562,-0.4143728152182753,-0.513513513513514,-0.06188925081433094,-0.7269245402663286,0.9868272384049384,0.03589279763887987,-0.27218804920913886,-1.0,-0.375,0.3023255813953494,1.0,-0.6735253772290809,-0.6685931420510137,96,1
78,68,35.0043,0.84,100.0,-0.8794624677616412,-0.6254702266262946,-0.2859813084112153,-0.4858229432436332,-0.7068160597572362,-0.7119496855345911,-0.7220180420982294,0.3009585743845271,-0.42152670514592216,-0.513513513513514,-0.07328990228012966,-0.7271781864299303,0.9865516576184294,0.03865378207264314,-0.27533684827182103,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6906721536351167,-0.6826662722701314,93,1
78,69,35.0049,0.84,100.0,-0.8794624677616412,-0.6346453803101184,-0.3605851279967496,-0.5077263755836903,-0.7068160597572362,-0.7119496855345911,-0.7225908071213787,0.3012119420632562,-0.42185188196081747,-0.513513513513514,-0.05863192182410426,-0.7289537095751426,0.9864965414611291,0.01347169990955166,-0.28873755125951917,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6913580246913581,-0.6781041661926325,92,1
78,72,34.9989,0.84,100.0,-0.8794624677616412,-0.629690797320853,-0.3686035486929429,-0.4675299667838049,-0.7068160597572362,-0.7119496855345911,-0.724786406376784,0.3013386259026234,-0.4143728152182753,-0.513513513513514,-0.06677524429967363,-0.7257577679137602,0.9866618899330319,0.02280192316846552,-0.2731400117164613,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6838134430727024,-0.6735193064688617,89,1
78,75,35.0064,0.84,100.0,-0.8794624677616412,-0.6291402880998245,-0.3009887579574695,-0.4864006161844694,-0.7068160597572362,-0.7119496855345911,-0.724595484702401,0.30138085384907676,-0.40721892529062664,-0.513513513513514,-0.07491856677524389,-0.726873811033608,0.9863311929892244,0.047745989432094404,-0.2718219097832453,-1.0,-0.3958333333333339,0.3023255813953494,1.0,-0.6742112482853223,-0.6761018453207127,86,1
78,86,35.005,0.8404,100.0,-0.8794624677616412,-0.6265712450683534,-0.33414601110659525,-0.4628604438453765,-0.7068160597572362,-0.7119496855345911,-0.7246432151209967,0.30138085384907676,-0.39234208600926834,-0.513513513513514,-0.047231270358305544,-0.7248446417247939,0.9866618899330319,0.05474365687628335,-0.2478763913298181,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6844993141289438,-0.6686955334592369,75,1
78,92,35.0041,0.8408,100.0,-0.8794624677616412,-0.6300578034682065,-0.3422727888392245,-0.4511625667934336,-0.7068160597572362,-0.7119496855345911,-0.7243568326094221,0.3015075376884422,-0.40333306235265276,-0.513513513513514,-0.08957654723126929,-0.7267723525681675,0.9868272384049384,0.049364497548438635,-0.2751903925014645,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6721536351165981,-0.6734510455300461,69,1
78,95,35.0022,0.842,100.0,-0.8794624677616412,-0.6274887604367354,-0.34270621698496573,-0.47537669089683643,-0.7068160597572362,-0.7119496855345911,-0.7233067634003151,0.30176090536717126,-0.40825949109828485,-0.513513513513514,-0.043973941368077085,-0.7254026632847178,0.9869925868768412,0.05269672014090787,-0.23564733450497943,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6858710562414266,-0.6780359052538169,66,1
78,104,35.0063,0.8417,100.0,-0.8794624677616412,-0.6263877419946784,-0.34834078287958814,-0.4706108891349343,-0.7068160597572362,-0.7119496855345911,-0.7290344136318077,0.30205650099235726,-0.395463783432243,-0.513513513513514,-0.06840390879478697,-0.7250475586556754,0.9865516576184294,0.07702194506592974,-0.2577621558289396,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6831275720164608,-0.6685931420510137,57,1
78,106,35.0076,0.841,100.0,-0.8794624677616412,-0.624185705110559,-0.32932412298523595,-0.46160881914023033,-0.7068160597572362,-0.7119496855345911,-0.7249295976325714,0.3015075376884422,-0.38735062190065683,-0.513513513513514,-0.04885993485341977,-0.7280405833861764,0.9869925868768412,0.06621602323035347,-0.23784417106033917,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6838134430727024,-0.6785478622949327,55,1
78,108,35.0079,0.8414,100.0,-0.8794624677616412,-0.6203321405633524,-0.30321007720438864,-0.470851586193616,-0.7068160597572362,-0.7119496855345911,-0.7214930074936758,0.30167644947426275,-0.39985367043329845,-0.513513513513514,-0.06840390879478697,-0.7245909955611922,0.9871028191914437,0.07421335745227964,-0.2805360281195082,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6893004115226337,-0.6786957609956997,53,1
78,118,35.0019,0.84,100.0,-0.8794624677616412,-0.6197816313423239,-0.31475010158472116,-0.504501034997352,-0.7068160597572362,-0.7119496855345911,-0.7253591713999333,0.3018031333136282,-0.38696040972278567,-0.513513513513514,-0.07003257328990209,-0.7255041217501585,0.987433516135253,0.08763745418193736,-0.23484182776801443,-1.0,-0.3125,0.3023255813953494,1.0,-0.678326474622771,-0.6834057657739653,43,1
78,128,35.0076,0.8411,100.0,-0.8794624677616412,-0.6195981282686471,-0.38637410266829164,-0.4621383526693297,-0.7068160597572362,-0.7119496855345911,-0.7259796668416783,0.30188758920653846,-0.3951386066173477,-0.513513513513514,-0.045602605863191314,-0.7258592263792011,0.9874886322925551,0.10739277383729018,-0.23535442296426545,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6886145404663923,-0.6735761905845413,33,1
78,129,34.9987,0.84,100.0,-0.8794624677616412,-0.6329938526470311,-0.33420018962481457,-0.46517113560872314,-0.7068160597572362,-0.7119496855345911,-0.7259319364230825,0.3022254127781778,-0.384228924477684,-0.513513513513514,-0.030944625407165915,-0.7270767279644896,0.987764213079064,0.07597467510829858,-0.26061804335090777,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6666666666666669,-0.6741677853876086,32,1
78,131,35.007,0.8403,100.0,-0.8794624677616412,-0.615194054500412,-0.2928619802248411,-0.4744620420738448,-0.7068160597572362,-0.7119496855345911,-0.7273638489809557,0.3022254127781778,-0.38626127957076584,-0.513513513513514,-0.040716612377849515,-0.7272289156626507,0.9878744453936665,0.09891940781643882,-0.2545401288810778,-1.0,-0.3125,0.3023255813953494,1.0,-0.686556927297668,-0.6721654645156888,30,1
78,142,35.0014,0.8414,100.0,-0.8794624677616412,-0.6240022020368841,-0.22866043613707188,-0.43075145621720434,-0.7068160597572362,-0.7119496855345911,-0.724165910935039,0.30290105992145655,-0.37489634989025156,-0.513513513513514,-0.040716612377849515,-0.7309828788839569,0.9884256069666826,0.1227686009425426,-0.23447568834212085,-1.0,-0.3125,0.3023255813953494,1.0,-0.681755829903978,-0.6775580786821088,19,1
78,143,35.0026,0.8403,100.0,-0.8794624677616412,-0.6120745022479124,-0.39271298929974296,-0.432965869157079,-0.7068160597572362,-0.710691823899371,-0.7303231349338934,0.3031544276001856,-0.374278513941956,-0.513513513513514,-0.01628664495113874,-0.7268230818008878,0.9885909554385854,0.16094635121626055,-0.22246631517281745,-1.0,-0.29166666666666696,0.3023255813953494,1.0,-0.6872427983539094,-0.6973651277617239,18,1
78,151,35.0033,0.84,100.0,-0.8794624677616412,-0.6120745022479124,-0.26680211296221046,-0.43792422856592683,-0.7068160597572362,-0.7119496855345911,-0.7238795284234644,0.30353447911828013,-0.3583123323307049,-0.513513513513514,0.019543973941368975,-0.7274318325935321,0.9895279301127111,0.15571000142809766,-0.21053016988869366,-1.0,-0.3125,0.3023255813953494,1.0,-0.6803840877914952,-0.6935425151880589,10,1
78,156,35.0048,0.84,100.0,-0.8794624677616412,-0.6117074961005571,-0.27574156846810194,-0.42815192798344004,-0.7068160597572362,-0.7119496855345911,-0.7294639873991696,0.3038300747434661,-0.34597187220551184,-0.513513513513514,0.008143322475571146,-0.7295624603677869,0.9896932785846175,0.16385014518969854,-0.22217340363210258,-1.0,-0.3125,0.3023255813953494,1.0,-0.6982167352537723,-0.6809597487997453,5,1
79,8,34.9989,0.8416,100.0,-0.8794624677616412,-0.6344618772364417,-0.3285656237301904,-0.5610648437876087,-0.7068160597572362,-0.7119496855345911,-0.7244045630280179,0.3020142730459021,-0.39652060808064427,-0.513513513513514,-0.10423452768729646,-0.7256055802155992,0.9873783999779526,0.08601894606559313,-0.30821616871704727,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6680384087791497,-0.674827641129491,173,1
79,9,35.003,0.8418,100.0,-0.8794624677616412,-0.6370309202679145,-0.3445482866043612,-0.5253454002792086,-0.7068160597572362,-0.7119496855345911,-0.7242136413536348,0.30146530974198704,-0.39291114543532935,-0.513513513513514,-0.0798045602605848,-0.7245402663284719,0.9872681676633501,0.07702194506592974,-0.30528705330990036,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6563786008230453,-0.67719402034176,172,1
79,14,35.0055,0.84,100.0,-0.8794624677616412,-0.6331773557207079,-0.37673032642557214,-0.5163914696962397,-0.7068160597572362,-0.7119496855345911,-0.7242613717722306,0.3020142730459021,-0.4080969026908363,-0.513513513513514,-0.11074918566775249,-0.722714013950539,0.9871028191914437,0.08297234255248043,-0.311731107205623,-1.0,-0.375,0.3023255813953494,1.0,-0.6796982167352538,-0.6634849484629911,167,1
79,20,35.0041,0.8419,100.0,-0.8794624677616412,-0.6362969079732075,-0.3709332249762971,-0.48384922736244107,-0.7068160597572362,-0.7119496855345911,-0.7227817287957616,0.3020987289388106,-0.3861637265262985,-0.513513513513514,-0.12703583061889123,-0.7239315155358276,0.987213051506048,0.07492740515066032,-0.29576742823667246,-1.0,-0.3958333333333339,0.3023255813953494,1.0,-0.6687242798353911,-0.6505722542037363,161,1
79,29,35.0012,0.8418,100.0,-0.8794624677616412,-0.645839067804383,-0.32867398076662546,-0.5189909979300049,-0.7068160597572362,-0.7119496855345911,-0.7268865447949979,0.301972045099447,-0.3982277863588326,-0.513513513513514,-0.10912052117263737,-0.7276854787571337,0.9871579353487476,0.06502594373304049,-0.2641329818394844,-1.0,-0.3958333333333339,0.3023255813953494,1.0,-0.6803840877914952,-0.6634053107010399,152,1
79,31,35.007,0.8406,100.0,-0.8794624677616412,-0.628589778878796,-0.36735744277394033,-0.5216386655755061,-0.7068160597572362,-0.7119496855345911,-0.7216361987494632,0.301972045099447,-0.3947483944394765,-0.513513513513514,-0.08957654723126929,-0.7263665187064046,0.9868823545622387,0.09315942304945679,-0.3051405975395438,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6687242798353911,-0.667557851145646,150,1
79,39,34.9992,0.84,100.0,-0.8794624677616412,-0.6328103495733544,-0.3171881349045105,-0.4988687238241951,-0.7068160597572362,-0.7119496855345911,-0.7211588945635055,0.3020142730459021,-0.3894805300382096,-0.513513513513514,-0.08306188925081415,-0.72570703868104,0.9874886322925551,0.08944637501785024,-0.30272407732864615,-1.0,-0.3958333333333339,0.3023255813953494,1.0,-0.6632373113854596,-0.6629161073061959,142,1
79,44,34.9986,0.84,100.0,-0.8794624677616412,-0.6381319387099715,-0.3751049708790468,-0.5253454002792086,-0.7068160597572362,-0.7119496855345911,-0.7244045630280179,0.30188758920653846,-0.41113730591008846,-0.513513513513514,-0.09120521172638352,-0.7262143310082435,0.987433516135253,0.09601561384300794,-0.31217047451669533,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6851851851851852,-0.6714259710118547,137,1
79,48,35.0041,0.8403,100.0,-0.8794624677616412,-0.6331773557207079,-0.32569416226466164,-0.5332884032157121,-0.7068160597572362,-0.7119496855345911,-0.7231635721445278,0.30214095688526754,-0.39385415819851843,-0.513513513513514,-0.08306188925081415,-0.725149017121116,0.9873783999779526,0.07230923025657887,-0.2752636203866432,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6893004115226337,-0.6703793032833513,133,1
79,51,35.008,0.8402,100.0,-0.8794624677616412,-0.6355628956785022,-0.35814709467696026,-0.5154768208732481,-0.7068160597572362,-0.7119496855345911,-0.7259796668416783,0.3022676407246312,-0.41016177546540966,-0.513513513513514,-0.09283387622149775,-0.7262143310082435,0.9872681676633501,0.06374065787594674,-0.2918863503222031,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.663923182441701,-0.6636897312794375,130,1
79,53,35.0037,0.84,100.0,-0.8794624677616412,-0.635929901825854,-0.38529053230394084,-0.5391132720358156,-0.7068160597572362,-0.7119496855345911,-0.7204906687031646,0.30184536126008155,-0.39795138606617364,-0.513513513513514,-0.09446254071661198,-0.7265187064045656,0.9873232838206505,0.08644737468463148,-0.28119507908611663,-1.0,-0.375,0.3023255813953494,1.0,-0.6755829903978053,-0.6737468429315799,128,1
79,65,35.0066,0.8404,100.0,-0.8794624677616412,-0.6351958895311487,-0.37564675606122133,-0.4940066432388184,-0.7068160597572362,-0.7119496855345911,-0.7234499546561024,0.30192981715299183,-0.38681408015608376,-0.513513513513514,-0.09771986970683955,-0.7241851616994293,0.9875437484498555,0.08097300899699889,-0.2822202694786178,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6769547325102881,-0.6641903114974176,116,1
79,72,35.006,0.8407,100.0,-0.8794624677616412,-0.6229011835948235,-0.32986590816741135,-0.5363211861551056,-0.7068160597572362,-0.7119496855345911,-0.7211111641449097,0.3018031333136282,-0.3957889602471347,-0.513513513513514,-0.07654723127035812,-0.7248446417247939,0.987433516135253,0.07740277050506705,-0.29606033977738644,-1.0,-0.3333333333333339,0.3023255813953494,1.0,-0.6790123456790124,-0.6552595053357301,109,1
79,88,35.0075,0.8409,100.0,-0.8794624677616412,-0.6399669694467374,-0.3572802383854805,-0.5053675444086068,-0.7068160597572362,-0.7119496855345911,-0.724786406376784,0.3020142730459021,-0.3899682952605481,-0.513513513513514,-0.10260586319218135,-0.7240329740012682,0.9873232838206505,0.05260151378111999,-0.2908611599297011,-1.0,-0.375,0.3023255813953494,1.0,-0.6721536351165981,-0.6710846663177775,93,1
79,91,35.0077,0.84,100.0,-0.8794624677616412,-0.6395999632993856,-0.3716917242313418,-0.5046454532325608,-0.7068160597572362,-0.7119496855345911,-0.7205861295403562,0.301972045099447,-0.4004064710186164,-0.513513513513514,-0.09934853420195378,-0.7276854787571337,0.9875437484498555,0.10153758271052737,-0.2868336262448743,-1.0,-0.35416666666666696,0.3023255813953494,1.0,-0.6748971193415637,-0.6683997360577033,90,1
